,business_id,postal_code,categories,name,neighborhood,review_count,state,address,city,stars
3028,0PFf3RKtDQyHnrdcPo8zMQ,85254,"[u'Do-It-Yourself Food', u'Asian Fusion', u'Restaurants', u'Food']",Foosia,,274,AZ,13610 N Scottsdale Rd,Scottsdale,4.0
3029,0PMKMyfX1j7Nc4esk1RaMg,85050,"[u'Italian', u'Pizza', u'Restaurants']",Humble Pie,,257,AZ,21050 N Tatum Blvd,Phoenix,3.5
3030,0QHMAUi6NdOUZ1ckXq0-sA,89109,"[u'American (Traditional)', u'Restaurants']",Rainforest Café,The Strip,449,NV,3799 Las Vegas Blvd,Las Vegas,2.5
3031,0QzCeORfF8EY34UODWRV9A,89014,"[u'Hotels', u'Restaurants', u'Cinema', u'Hotels & Travel', u'Arts & Entertainment', u'Event Planning & Services', u'Casinos']",Sunset Station Hotel & Casino,,446,NV,1301 W Sunset Rd,Henderson,3.5
3032,0S4WFZJZhVeM3aAqKjLz1w,89103,"[u'Restaurants', u'Steakhouses']",VooDoo Steakhouse,,259,NV,3700 W Flamingo Road,Las Vegas,3.5
3033,0XoTT540HMB_5q4Exj8yGA,89119,"[u'Event Planning & Services', u'Hotels', u'Hotels & Travel', u'Beer', u'Wine & Spirits', u'Food']",Four Seasons Hotel Las Vegas,The Strip,395,NV,3960 S Las Vegas Blvd,Las Vegas,4.5
3034,0_aeYE2-VbsZts_UpILgDw,89135,"[u'Beer', u'Wine & Spirits', u'Pizza', u'American (New)', u'Nightlife', u'Restaurants', u'Bars', u'Food']",Lazy Dog Restaurant & Bar,South Summerlin,893,NV,"1725 Festival Plz Dr, Ste A2",Las Vegas,4.0
3035,0_mJttUgHIzC-NO18gcgBA,89109,"[u'Bars', u'Restaurants', u'Nightlife', u'Mexican', u'Seafood']",La Mojarra Loca Grill,Eastside,187,NV,2797 S Maryland Pkwy,Las Vegas,4.0
3036,0ahghcpWQVkm4lEFwx-peA,89102,"[u'Desserts', u'Restaurants', u'Food', u'Middle Eastern', u'Persian/Iranian']",Habib's Persian Cuisine,Westside,154,NV,2575 S Decatur Blvd,Las Vegas,3.5
3037,0bF6jv97Z6VbruRpepUOcw,85256,"[u'Nightlife', u'Bars', u'Restaurants', u'Lounges', u'Steakhouses']",Cholla Prime Steakhouse & Lounge,,211,AZ,524 N 92nd St,Scottsdale,4.5
3038,0jAexNHRHhkQv4zNYqenBA,85251,"[u'Restaurants', u'Mexican', u'Sports Bars', u'Bars', u'Nightlife', u'Dance Clubs']",El Hefe,,339,AZ,4425 N Saddlebag Trl,Scottsdale,3.0
3039,0ldxjei8v4q95fApIei3Lg,89052,"[u'Barbeque', u'Food', u'Cajun/Creole', u'Restaurants', u'Smokehouse', u'Southern']",Lucille's Smokehouse Bar-B-Que,Anthem,830,NV,2245 Village Walk Dr,Henderson,4.0
3040,0pIhgokp0NeM9h8oQQULOg,89128,"[u'Food', u'Florists', u'Grocery', u'Beer', u'Wine & Spirits', u'Specialty Food', u'Shopping', u'Flowers & Gifts']",Trader Joe's,,169,NV,7575 W Washington,Las Vegas,4.5
3041,0pMsVlUu_MbFqmvbA8F79Q,85201,"[u'Sandwiches', u'American (Traditional)', u'Vegetarian', u'Salad', u'Restaurants']",Cheba Hut,,357,AZ,"960 W University Dr, Ste 108",Tempe,3.5
3042,0pazeZax1Nt9cn0U_8aSUQ,85234,"[u'Restaurants', u'Vegetarian', u'Thai', u'Filipino', u'Vegan']",Mint Thai Cafe,,154,AZ,"1111 N Gilbert Rd, Ste 102",Gilbert,3.5
3043,0v8icS8wOOgEDiHDCOQkZQ,L5C,"[u'Restaurants', u'Chinese', u'Indian']",Chilli Chicken House,,285,ON,"4040 Creditview Road, Unit 25",Mississauga,4.0
3044,0xfVubbU3z8O2NcuEYSQNg,85281,"[u'Restaurants', u'Nightlife', u'Japanese', u'Sushi Bars', u'Bars']",Sushi 101 Bar and Grill,,302,AZ,"920 E University Dr, Ste D101",Tempe,3.5
3045,0xvdC8F0HmFpAFkJk6nXLg,89117,"[u'Fondue', u'Specialty Food', u'Food', u'Restaurants', u'Asian Fusion', u'Desserts', u'Japanese', u'Hot Pot']",Yojié Japanese Fondue,Westside,348,NV,"9440 W Sahara Ave, Ste 175",Las Vegas,4.5
3046,0xzmIBsJQc5eUNLucFrZ0Q,89109,"[u'Restaurants', u'Italian', u'American (New)']",Stratta,The Strip,186,NV,"Wynn Las Vegas, 3131 Las Vegas Blvd S",Las Vegas,3.5
3047,0zoXYHq82haayMaV952jEQ,89147,"[u'Sandwiches', u'Juice Bars & Smoothies', u'Pizza', u'Burgers', u'Food', u'Restaurants', u'American (New)']",Greens and Proteins,Spring Valley,355,NV,9809 W Flamingo Rd,Las Vegas,4.0
3048,10NSeX03xC2th8-HGFq3sw,15217,"[u'Soup', u'Restaurants', u'Sushi Bars', u'Japanese']",Chaya Japanese Cuisine,Squirrel Hill,199,PA,2032 Murray Ave,Pittsburgh,4.0
3049,15LVDu1_v97JEx-g97wnfA,53703,"[u'Restaurants', u'American (New)', u'Mexican', u'Pizza']",Salvatore's Tomato Pies,Tenney - Lapham,167,WI,912 E Johnson St,Madison,4.5
3050,16-Ne-iDt5HpHWIP9fOmhw,H2T 1P7,"[u'Food', u'Bakeries']",Au Kouign-Amann,Plateau-Mont-Royal,324,QC,316 Avenue du Mont-Royal E,Montréal,4.5
3051,16tWXenJ1wTqugXJU7yiZg,89113,"[u'Sushi Bars', u'Food', u'Desserts', u'Restaurants']",808 Sushi,Southwest,451,NV,7435 S Durango Dr,Las Vegas,3.5
3052,17DImn_vPnuwU9hhRFXlUA,15201,"[u'Nightlife', u'Japanese', u'Sushi Bars', u'Bars', u'Restaurants']",Umami,Lawrenceville,151,PA,202 38th St,Pittsburgh,4.0
3053,1CR2ddUcjYYwRd5JLtiRrw,89109,"[u'American (Traditional)', u'Restaurants', u'Burgers', u'Breakfast & Brunch', u'Arts & Entertainment', u'Music Venues', u'American (New)', u'Nightlife']",Hard Rock Cafe,The Strip,519,NV,3771 Las Vegas Boulevard South,Las Vegas,3.5
3054,1CqDdPrrb0xvQpgu7fhI5w,85085,"[u'Gluten-Free', u'Chinese', u'Restaurants', u'Asian Fusion']",P.F. Chang's,,188,AZ,2420 W Happy Valley Rd,Phoenix,3.5
3055,1DP5vHxJzCDbgawv0WC3yA,89109,"[u'Diners', u'Arts & Entertainment', u'Restaurants', u'Bars', u'American (New)', u'Performing Arts', u'Nightlife']",Rose. Rabbit. Lie,The Strip,739,NV,3708 Las Vegas Blvd S,Las Vegas,4.0
3056,1FAvxOUOGGyZoYNlAXACag,89109,"[u'Restaurants', u'Italian']",Dal Toro Ristorante,The Strip,329,NV,3325 S Las Vegas Blvd,Las Vegas,2.5
3057,1HD5iUUfVJDbfEBIn9yVhw,85224,"[u'Juice Bars & Smoothies', u'Bubble Tea', u'Coffee & Tea', u'Food']",Boba Tea House,,311,AZ,2055 N Dobson Rd,Chandler,4.0
3058,1HfkEkNhI6XJXkgrCTBKpw,15203,"[u'Nightlife', u'Restaurants', u'Tacos', u'Sports Bars', u'Gastropubs', u'Mexican', u'American (Traditional)', u'Pubs', u'Bars', u'Beer Bar']",The Urban Tap,South Side,224,PA,1209 E Carson St,Pittsburgh,4.0
3059,1JpfQCgLnmz6VU00O1XIPw,85016,"[u'Coffee & Tea', u'Bakeries', u'Bagels', u'Food']",Hava Java,,158,AZ,3166 E Camelback Rd,Phoenix,4.0
3060,1PFj0yJ0EzwQXIOsIT2y3w,85297,"[u'Beer Bar', u'Gastropubs', u'Food', u'Beer', u'Wine & Spirits', u'Nightlife', u'Restaurants', u'Bars', u'American (Traditional)', u'Pubs']",Thirsty Lion Gastropub & Grill,,247,AZ,2212 E Williams Field Rd,Gilbert,3.5
3061,1PVFYjySeMsHUYnshzpAGw,89169,"[u'Bars', u'Gay Bars', u'Dance Clubs', u'Nightlife']",Piranha Nightclub,Eastside,256,NV,4633 S Paradise Rd,Las Vegas,3.0
3062,1QJFpZxLbHbXSKohWp9uIA,85215,"[u'American (Traditional)', u'Restaurants']",Red White & Brew,,353,AZ,"6740 E McDowell Rd, Ste 102",Mesa,4.0
3063,1VDP92FU2p8AqJw9vU11sw,85383,"[u'American (New)', u'Burgers', u'Restaurants', u'Italian']",Lakeside Bar & Grill,,193,AZ,9980 W Happy Valley Rd,Peoria,3.5
3064,1Vvxx-9AoINg8TJXOZgEHg,89109,"[u'Nightlife', u'American (New)', u'Venues & Event Spaces', u'Karaoke', u'Event Planning & Services', u'Restaurants', u'Mexican']",YOLOS,The Strip,468,NV,3667 Las Vegas Blvd S,Las Vegas,3.5
3065,1WD2WT0klJT7t-zL5ZmfUw,89030,"[u'Southern', u'Desserts', u'Restaurants', u'Food', u'American (Traditional)', u'Breakfast & Brunch']",Cracker Barrel Old Country Store,,250,NV,2815 E Craig Rd,North Las Vegas,3.0
3066,1ZnVfS-qP19upP_fwOhZsA,89146,"[u'Taiwanese', u'Chinese', u'Restaurants', u'Malaysian', u'Soup', u'Noodles', u'Asian Fusion']",Big Wong Restaurant,Chinatown,832,NV,5040 Spring Mountain Rd,Las Vegas,4.0
3067,1_rqZz1K5Uoq2RvZlINfgA,L3T 2B3,"[u'Restaurants', u'Korean']",Cho Sun Ok,Langstaff,225,ON,7353 Yonge Street,Markham,4.0
3068,1a9YViZDThy3VqBnGOatmQ,85254,"[u'Italian', u'Nightlife', u'Restaurants', u'Bars']",Maggiano's Little Italy,,473,AZ,16405 N Scottsdale Rd,Scottsdale,3.5
3069,1aVqiz43klXaFJUUx0H5fw,85395,"[u'Coffee & Tea', u'Food']",Dutch Bros Coffee,,191,AZ,14160 W Indian School Rd,Goodyear,4.5
3070,1aj4TG0eFq6NaPBKk6bK7Q,89134,"[u'Sandwiches', u'Vegetarian', u'American (New)', u'French', u'Gluten-Free', u'Breakfast & Brunch', u'Restaurants']",Jacques Cafe,Summerlin,167,NV,"1910 Village Center Cir, Unit 1",Las Vegas,4.0
3071,1bXC3NewRsBL1gecvGXA-g,28204,"[u'Bars', u'Nightlife', u'Breakfast & Brunch', u'Sports Bars', u'Restaurants', u'American (Traditional)']",Jackalope Jacks,Elizabeth,153,NC,1936 E 7th St,Charlotte,3.5
3072,1dYpffQi3qdh-dkXF4LZBw,15120,"[u'Restaurants', u'Burgers']",Burgatory,Homestead,267,PA,299 W Bridge St,Homestead,4.0
3073,1e7hOSI9GEE-dTxIcA3c0Q,H2X 2H5,"[u'Restaurants', u'Breakfast & Brunch', u'Cafes', u'Coffee & Tea', u'Food']",Pikolo,Plateau-Mont-Royal,260,QC,3418 B Avenue du Parc,Montréal,4.0
3074,1hkksm102yQY1DyfTPSzmA,85281,"[u'Steakhouses', u'Restaurants']",Monti's La Casa Vieja,,253,AZ,100 S Mill Ave,Tempe,3.5
3075,1jpYP-JNOEYCMIzP4OlGuQ,89146,"[u'Hawaiian', u'Asian Fusion', u'Ethnic Food', u'Mexican', u'Specialty Food', u'Restaurants', u'Desserts', u'Food']",Braddah's Island Style,Westside,569,NV,2330 S Rainbow Blvd,Las Vegas,4.0
3076,1kfUwCNufdkEtxOOo6CDLA,85251,"[u'Printing Services', u'Food', u'Beer', u'Wine & Spirits', u'Arts & Entertainment', u'Event Planning & Services', u'Wineries', u'Bars', u'Screen Printing', u'Home Services', u'Venues & Event Spaces', u'Nightlife', u'Wine Bars', u'Local Services', u'Contractors']",Su Vino Winery,,220,AZ,"7330 E Main St, Ste 105",Scottsdale,4.0
3077,1muT5zEqoC4qp9ms08qJtQ,85018,"[u'Restaurants', u'Pizza', u'Italian', u'Sandwiches', u'Salad']",Ginos East Chicago,,210,AZ,3626 E Indian School Rd,Phoenix,3.0
3078,1qwkbN3wu3AGDxMTXVz2gA,85256,"[u'Sports Bars', u'Bars', u'Active Life', u'Restaurants', u'Nightlife', u'Event Planning & Services', u'Golf', u'American (New)', u'Party & Event Planning']",Topgolf,,751,AZ,9500 Talking Stick Way,Scottsdale,4.0
3079,1yWINuTOUBQj8ELqRNDOWA,89102,"[u'Food', u'Desserts', u'Coffee & Tea', u'Gelato']",Gelato Bar,Chinatown,443,NV,3849 Spring Mountain Rd,Las Vegas,4.5
3080,1ylgrtS3iSNaf3V68kw4bw,29715,"[u'American (New)', u'Restaurants', u'American (Traditional)', u'Southern', u'Sandwiches']",Local Dish,,262,SC,217 Main St,Fort Mill,4.5
3081,1zsM7weLS8fNHomDAqCh4Q,85281,"[u'Bars', u'Restaurants', u'Event Planning & Services', u'Caterers', u'Food', u'Gastropubs', u'Breweries', u'Pubs', u'Nightlife']",Blasted Barley Beer Company,,217,AZ,"404 S Mill Ave, Ste 101",Tempe,3.5
3082,2-su3xdxOvyF0_2GZN4FLw,53703,"[u'Breakfast & Brunch', u'Restaurants']",Short Stack Eatery,Capitol,320,WI,301 W Johnson St,Madison,4.0
3083,22LyWivLY_y_b3ohASfP2Q,85286,"[u'Barbeque', u'Restaurants']",Porkopolis,,379,AZ,1445 S Arizona Ave,Chandler,3.5
3084,22MYhTXwSXaS4rW2VOrR-w,28217,"[u'Middle Eastern', u'Mediterranean', u'Halal', u'Restaurants']",Jasmine Grill,,365,NC,"5033 South Blvd, Ste G",Charlotte,4.5
3085,25c15dEPrBrWr4tR1r6sTg,85051,"[u'Japanese', u'Restaurants', u'Korean']",Takamatsu,,224,AZ,4214 W Dunlap Ave,Phoenix,3.5
3086,26Uk74dNTGysPq2ceaj2OA,44107,"[u'Seafood', u'Restaurants', u'American (New)', u'Breakfast & Brunch']",Pier W,,379,OH,12700 Lake Ave,Lakewood,4.0
3087,26tPTT3jtCktaqowDEYSUA,85295,"[u'Food', u'Coffee & Tea', u'Juice Bars & Smoothies', u'Bubble Tea']",Bubble Bee,,164,AZ,"2200 E Williams Field Rd, Ste 117",Gilbert,4.0
3088,2B46bRpDh49eDyjXGhL_ZQ,89117,"[u'Creperies', u'French', u'Gluten-Free', u'Restaurants', u'Cafes']",La Maison de Maggie,Spring Valley,293,NV,"3455 S Durango Dr, Ste 112",Las Vegas,4.5
3089,2DUdvdQE8FOxCHHp59HHzw,85018,"[u'Food', u'Breakfast & Brunch', u'Sandwiches', u'Restaurants', u'Bakeries']",Bertha's Café,,352,AZ,3134 E Indian School Rd,Phoenix,4.5
3090,2GmGT-7QjowR1ihup3FbVA,85281,"[u'Restaurants', u'Mediterranean', u'Grocery', u'Middle Eastern', u'Food']",Haji-Baba,,720,AZ,1513 E Apache Blvd,Tempe,4.5
3091,2HKQSZxgfixCLRZQLHdo-A,85257,"[u'Ice Cream & Frozen Yogurt', u'American (Traditional)', u'Coffee & Tea', u'Food', u'Restaurants', u'Desserts']",Fatty Daddy's,,389,AZ,"1608 N Miller Rd, Ste 5",Scottsdale,4.5
3092,2IvrdAb6zdxr3ZqplqJHbg,89119,"[u'Restaurants', u'Mexican']",Jose Cuervo Tequileria,Southeast,434,NV,5757 Wayne Newton Blvd,Las Vegas,2.0
3093,2NICrHy0I5rlEJmlt0ao9A,85331,"[u'Breakfast & Brunch', u'Restaurants', u'Burgers', u'Beer', u'Wine & Spirits', u'American (Traditional)', u'Diners', u'Cafes', u'Food']",Big Earl's Greasy Eats,,238,AZ,6135 E Cave Creek Rd,Cave Creek,4.0
3094,2NiBvT5zL272IRcxru_x9A,85054,"[u'Nightlife', u'Bars', u'Italian', u'Wine Bars', u'Mediterranean', u'Pizza', u'Restaurants']",La Bocca Wine Bar & Urban Kitchen,,236,AZ,"5415 E High St, Ste 127",Phoenix,4.0
3095,2S6p5ICNswz_EdgcZk76qQ,28209,"[u'Bars', u'Nightlife', u'Restaurants', u'Beer Bar', u'American (Traditional)', u'Food', u'American (New)', u'Beer', u'Wine & Spirits']",Duckworth's Grill & Taphouse,South Park,272,NC,4435 Park Rd,Charlotte,4.0
3096,2T66oHiIi1Ql-j5IhwbGjw,85225,"[u'Burgers', u'Breakfast & Brunch', u'Food', u'Ice Cream & Frozen Yogurt', u'Restaurants']",Wimpy's Paradise,,167,AZ,48 S San Marcos Pl,Chandler,4.5
3097,2YBO1LEKIgyle0uX50u15Q,89103,"[u'Noodles', u'Restaurants', u'Chinese']",Noodle Exchange,,165,NV,4000 W Flamingo Rd,Las Vegas,3.5
3098,2Zeh89IUg7T4dUFjRfqtdg,85254,"[u'Italian', u'Pizza', u'Restaurants']",Guido's Chicago Meat & Deli,,178,AZ,10893 N Scottsdale Rd,Scottsdale,4.0
3099,2auigv5pF08RjJ8CL1dIVw,M5V 3X2,"[u'Restaurants', u'American (New)', u'Comfort Food', u'Sandwiches', u'Canadian (New)', u'Breakfast & Brunch']",O&B Canteen,Entertainment District,260,ON,330 King Street W,Toronto,3.0
3100,2c9Vptks_vowLgVUMnCgjw,85251,"[u'Music Venues', u'Restaurants', u'Desserts', u'Country Dance Halls', u'American (New)', u'Food', u'Nightlife', u'Gastropubs', u'Whiskey Bars', u'Arts & Entertainment', u'Breakfast & Brunch', u'Bars']",Dierks Bentley's Whiskey Row,,367,AZ,"4420 N Saddlebag Trl, Ste 105",Scottsdale,3.5
3101,2gCvukOcIHW4ehqpwoNlcA,28217,"[u'Barbeque', u'Restaurants']",Bill Spoon's Barbecue,Starmount,153,NC,5524 S Blvd,Charlotte,4.0
3102,2iLeiQ4OCJVwfodR9egMag,85003,"[u'Lounges', u'American (New)', u'Restaurants', u'Bowling', u'Bars', u'Active Life', u'Nightlife']",Lucky Strike,,207,AZ,"50 W Jefferson St, Ste 240",Phoenix,3.5
3103,2pV-BNJvTL3f3EiMZlv6_w,89084,"[u'Restaurants', u'Japanese', u'Steakhouses', u'Sushi Bars']",Geisha House Steak & Sushi,,268,NV,"6572 N Decatur Blvd, Ste 150",North Las Vegas,3.5
3104,2qjvYspb3bEmCaw1vmSk0g,53705,"[u'Restaurants', u'Sushi Bars']",Sushi Muramoto,,240,WI,546 N Midvale Blvd,Madison,4.0
3105,2s2ww6WaulfOEI16s1uyDg,89147,"[u'Food', u'Coffee & Tea']",Cafe Darak,Spring Valley,308,NV,"8665 W Flamingo Rd, Ste 105",Las Vegas,4.0
3106,2skQeu3C36VCiB653MIfrw,85028,"[u'Barbeque', u'Smokehouse', u'American (Traditional)', u'Bars', u'Nightlife', u'Food', u'Restaurants']",Bootleggers Modern American Smokehouse,,465,AZ,3375 E Shea Blvd,Phoenix,4.0
3107,2t-a8qkgoRiiohThDVjfNw,L5V 2N6,"[u'Restaurants', u'Asian Fusion', u'Indian']",Avani Asian Indian bistro,East Credit,199,ON,"801 Matheson Boulevard W, Unit 1",Mississauga,4.0
3108,2vL6xxAxRhJS7LabjjDyhw,89101,"[u'Speakeasies', u'Cocktail Bars', u'Nightlife', u'Lounges', u'Bars']",The Laundry Room,Downtown,288,NV,525 E Fremont St,Las Vegas,4.5
3109,2xlQ1OA8iU2V460CgS37-w,M6H 3,"[u'Restaurants', u'Breakfast & Brunch']",Starving Artist,Wallace Emerson,201,ON,584 Lansdowne Avenue,Toronto,3.5
3110,333W59XcrXZsJlnBAAx5mQ,85013,"[u'Mexican', u'Food', u'Nightlife', u'Desserts', u'Bars', u'Restaurants']",La Piñata,,183,AZ,5521 N 7th Ave,Phoenix,4.0
3111,34VuBMNaG9nJiyqsnoEgPg,85050,"[u'Bars', u'Asian Fusion', u'Lounges', u'Nightlife', u'Restaurants', u'Sushi Bars']",Nori Sushi,,335,AZ,"21001 N Tatum Blvd, Ste 48",Phoenix,4.0
3112,35SEr0cPTuoBJ1DYQ686pA,M2M 3W5,"[u'Asian Fusion', u'Japanese', u'Restaurants']",Katsuya,,197,ON,6048 Yonge Street,Toronto,4.5
3113,35fWtS1LZkaZ-ooKupJ1XA,89109,"[u'American (Traditional)', u'Chicken Wings', u'Sports Bars', u'Restaurants', u'Bars', u'Nightlife']",Buffalo Wild Wings,The Strip,157,NV,"3663 Las Vegas Blvd, Ste 600",Las Vegas,3.0
3114,35lDiS--Zx-8HLwv2EZBGQ,89123,"[u'Juice Bars & Smoothies', u'Coffee & Tea', u'Food', u'Bubble Tea']",QQ Boba,,241,NV,"9310 S Eastern Ave, Ste 105",Henderson,4.0
3115,364hhL5st0LV16UcBHRJ3A,89103,"[u'Restaurants', u'Sushi Bars', u'Asian Fusion', u'American (New)', u'Japanese', u'Tapas/Small Plates']",Yonaka Modern Japanese,,903,NV,"4983 W Flamingo Rd, Ste A",Las Vegas,4.5
3116,366FaRQ1MWEHBhaEKTcriQ,85281,"[u'Italian', u'Pizza', u'Restaurants', u'Gluten-Free']",Spinato's Pizza,,530,AZ,227 S Smith Rd,Tempe,4.5
3117,39sCYNzSYk_z8v_KoLH0KA,H2X 3K3,"[u'Restaurants', u'Specialty Food', u'Desserts', u'Chocolatiers & Shops', u'Cafes', u'Creperies', u'Food']",Juliette & Chocolat,Ville-Marie,184,QC,1615 Rue Saint-Denis,Montréal,4.0
3118,3BGzRYh6GQbZz3LGAGb-sQ,85042,"[u'Sports Bars', u'Bars', u'American (Traditional)', u'Nightlife', u'Restaurants']",Gallagher's,,175,AZ,3220 E Baseline Rd,Phoenix,2.5
3119,3CBLxydJU6CFRMGhu9b-sw,85048,"[u'Bars', u'Sports Bars', u'Nightlife', u'Barbeque', u'Restaurants', u'Sandwiches', u'American (Traditional)']",CK's Tavern & Grill,,206,AZ,4142 E Chandler Blvd,Phoenix,4.0
3120,3Gt3xskppi9jZuTrwrhLNg,89109,"[u'Seafood', u'Restaurants', u'Steakhouses', u'American (New)']",Stack Restaurant & Bar,The Strip,778,NV,"Mirage Hotel & Casino, 3400 Las Vegas Blvd S",Las Vegas,4.0
3121,3GuqcEYaF1d1WXcwOX5xPw,15218,"[u'Breakfast & Brunch', u'Food', u'Cafes', u'Vegetarian', u'Restaurants', u'Coffee & Tea', u'Food Trucks']",Square Cafe,,390,PA,1137 S Braddock Ave,Pittsburgh,4.0
3122,3Hu-IPhq5I_jyb3YfeHpGQ,85018,"[u'Sandwiches', u'Bakeries', u'Food', u'Restaurants', u'Breakfast & Brunch']",Wildflower Bread Company,,209,AZ,4290 E Indian School Rd,Phoenix,4.0
3123,3I7xY7DjWearTz7d4TGdbw,85286,"[u'Mexican', u'Restaurants']",Nando's Mexican Cafe,,196,AZ,1890 W Germann Rd,Chandler,3.5
3124,3IwCop28R1_L5jMv6AkL8Q,89120,"[u'Mexican', u'Restaurants']",Jalisco Cantina,Southeast,239,NV,"3460 E Sunset Rd, Ste D",Las Vegas,4.0
3125,3Jq5LfJ5fmJ5KmuA6VHmzw,89109,"[u'Active Life', u'Bars', u'Golf', u'American (New)', u'Restaurants', u'Nightlife']",Topgolf,Eastside,706,NV,4627 Koval Ln,Las Vegas,4.0
3126,3MutZJ4mfM3Ds450rbpMiw,85251,"[u'Nightlife', u'Bars', u'American (New)', u'Cocktail Bars', u'Burgers', u'Restaurants', u'Steakhouses']",Hand Cut Burgers & Chophouse,,210,AZ,"7135 E Camelback Rd, Ste 154",Scottsdale,4.0
3127,3Mx4renubPRnjHUw1n2UkA,89109,"[u'Adult Entertainment', u'Nightlife', u'Bars', u'Dance Clubs']",OMNIA Nightclub,The Strip,934,NV,"Caesars Palace Las Vegas Hotel Casino, 3570 S Las Vegas Blvd",Las Vegas,3.0
3128,3QQEc5QUP-h6LCkUZQEYQw,85053,"[u'Restaurants', u'Bars', u'Pizza', u'Sports Bars', u'Nightlife']",Santisi Brothers,,361,AZ,"2710 W Bell Rd, Ste 1115",Phoenix,4.0
3129,3RHgRaCRPuLdJ6PLZL6MGA,85304,"[u'Middle Eastern', u'Falafel', u'Mediterranean', u'Vegetarian', u'Restaurants']",Shawarma King,,188,AZ,"4312 W Cactus Rd, Ste 10",Glendale,4.0
3130,3SLDrXzPmKF0iCY8WriLsA,85029,"[u'Vegetarian', u'Breakfast & Brunch', u'Fast Food', u'Event Planning & Services', u'Caterers', u'American (Traditional)', u'Mexican', u'Restaurants']",Chronic Tacos,,190,AZ,"3121 W Peoria Ave, Ste 104",Phoenix,3.0
3131,3TrY8CpsnvnTTYigx2R4yg,15232,"[u'Food', u'Desserts', u'Bakeries']",Prantl's Bakery,Shadyside,176,PA,5525 Walnut St,Pittsburgh,4.0
3132,3U__XOTBFptjhBeHrPGqrg,85016,"[u'Restaurants', u'Pizza', u'Mediterranean', u'Salad', u'Greek']",George's Kitchen,,153,AZ,"6102 N 16th St, Ste 1",Phoenix,4.5
3133,3XE-poXz9CeDao-Q7pqkTw,89109,"[u'Seafood', u'Mediterranean', u'Restaurants']",SEABLUE by Michael Mina,The Strip,235,NV,3799 Las Vegas Boulevard South,Las Vegas,4.0
3134,3Xq-bUUpRF9qi3MIXPY8cQ,85005,"[u'Sandwiches', u'Restaurants', u'Chicken Wings', u'Delis']",OUTTA BRONX,,167,AZ,4105 E McDowell Rd,Phoenix,4.5
3135,3ZHyw0d8mk0HOEP7v4fW1A,89103,"[u'Restaurants', u'Thai']",Krung Thai Restaurant,,197,NV,4130 S Decatur Blvd,Las Vegas,4.0
3136,3ZNKTN4QC5Evf7JYFhWvww,85226,"[u'Party & Event Planning', u'Restaurants', u'Event Planning & Services', u'Tours', u'Active Life', u'Hotels & Travel', u'Steakhouses', u'Venues & Event Spaces', u'Amusement Parks']",Rawhide At Wild Horse Pass,,196,AZ,5700 W N Loop Rd,Chandler,3.5
3137,3_A59jPniLD5ViVuKMYpJw,85018,"[u'Restaurants', u'Sandwiches', u'Food', u'Breakfast & Brunch', u'Coffee & Tea']",Acacia Cafe,,217,AZ,3701 E Indian School Rd,Phoenix,4.0
3138,3b14ebd1k9y7VJbp5hC0gg,28208,"[u'Restaurants', u'Arts & Entertainment', u'Food', u'Wine Bars', u'Wineries', u'Nightlife', u'Sandwiches', u'Bars', u'Tapas/Small Plates']",Beaudevin,,239,NC,5501 R C Josh Birmingham Pkwy,Charlotte,4.0
3139,3f0-EXRF0oy6NDsFh9TJKA,H3H 1J9,"[u'Restaurants', u'Korean']",GaNaDaRa,Ville-Marie,277,QC,1862 Boulevard de Maisonneuve,Montréal,4.0
3140,3g8zzg_5__kXMUM-8F6V1w,89103,"[u'Casinos', u'Nightlife', u'Arts & Entertainment', u'Adult Entertainment', u'Bars']",Playboy Club,,225,NV,"Palms Casino Resort, 4321 W Flamingo Rd",Las Vegas,3.0
3141,3gcERaGF0OquFMr-SeVJ7w,89109,"[u'Food', u'Popcorn Shops', u'Specialty Food']",Garrett Popcorn Shops,The Strip,203,NV,"Miracle Mile Shops, 3663 Las Vegas Blvd S, Ste 50",Las Vegas,4.5
3142,3glVZZh_vyZH1VvPU0307A,M6J 1X7,"[u'Restaurants', u'Italian']",Enoteca Sociale,Little Portugal,260,ON,1288 Dundas St W,Toronto,4.0
3143,3jKUbhGSjFTv5jZ0wnW0xA,H2X 1B7,"[u'Restaurants', u'Wine Bars', u'Nightlife', u'Cafes', u'Bars', u'French']",Les Deux Gamins,Plateau-Mont-Royal,416,QC,170 Rue Prince Arthur Est,Montréal,4.0
3144,3kdSl5mo9dWC4clrQjEDGg,89102,"[u'Restaurants', u'Burgers', u'American (Traditional)', u'Sandwiches', u'Pizza', u'Breakfast & Brunch']",Egg & I,Westside,2595,NV,"4533 W Sahara Ave, Ste 5",Las Vegas,4.5
3145,3l54GTr8-E3XPbIxnF_sAA,85251,"[u'Restaurants', u'Sandwiches', u'Bars', u'Nightlife', u'Burgers', u'American (New)']",Rehab Burger Therapy,,1724,AZ,7210 E 2nd St,Scottsdale,4.5
3146,3oajqiPFhYQJsHHiVCchEQ,89052,"[u'Japanese', u'Restaurants', u'Sushi Bars']",Sushi Wa,Anthem,376,NV,"790 Coronado Center Dr, Ste 125",Henderson,4.0
